customer_id,loan_type,loan_amount,emi,default_flag,credit_score,LoanType,LoanStatus,InterestRate,TenureYears
15448,Home,902812.05,11206.13,1,332,Education Loan,Closed,14.64,9
12633,Personal,445104.02,9268.7,1,834,Auto Loan,Closed,9.5,14
19512,Auto,215314.42,10225.71,0,759,Personal Loan,Active,11.14,13
17521,Education,155570.18,16438.71,0,462,Business Loan,Active,14.96,13
15801,Home,524310.56,4623.15,0,639,Business Loan,Active,10.9,17
19047,Home,407160.25,7487.63,0,321,Personal Loan,Active,9.85,7
938,Home,315152.77,7324.52,0,371,Personal Loan,Closed,13.31,17
1909,Education,341202.54,2417.08,1,333,Business Loan,Active,11.31,7
22703,Auto,911397.71,19440.68,1,573,Business Loan,Active,11.05,16
8854,Home,125030.47,20831.7,1,508,Home Loan,Active,8.17,10
19322,Education,93428,14544.8,0,430,Personal Loan,Closed,12.11,16
15328,Home,622379.57,14729.99,1,366,Auto Loan,Closed,12.56,16
4410,Home,711123.15,19038.79,1,709,Education Loan,Closed,12.2,8
14230,Auto,970734.36,15690.93,0,821,Auto Loan,Closed,11.25,19
14962,Auto,649248.64,21755.3,0,369,Business Loan,Closed,9.65,19
4608,Personal,824952.8,2287.52,0,390,Personal Loan,Active,13.18,8
7669,Home,720236.53,19214.43,0,521,Personal Loan,Active,8.15,10
11797,Education,796231.78,16571.59,0,834,Business Loan,Active,14.93,9
4865,Education,362344.51,16919.72,0,747,Education Loan,Closed,13.1,16
7330,Personal,868718.93,2161.77,1,725,Auto Loan,Closed,12.75,9
12743,Home,970231.73,3440.85,0,717,Education Loan,Active,12.33,16
23221,Education,290938.15,2301.23,1,745,Auto Loan,Active,7.51,8
24440,Personal,893197.42,8586.58,0,584,Auto Loan,Active,9.22,2
9826,Personal,697929.38,8558.48,0,616,Education Loan,Active,10.8,11
3232,Home,455752.71,20567.38,0,492,Education Loan,Closed,7.9,13
18207,Auto,757852.78,16277.45,0,370,Personal Loan,Active,10.05,4
9072,Home,161806.91,11996.56,1,744,Personal Loan,Active,14.1,1
1564,Education,427790.42,6879.85,1,315,Education Loan,Closed,8.15,3
14135,Personal,547329.2,13086.79,0,818,Home Loan,Closed,13.3,3
18068,Education,390937.93,19599.38,1,817,Personal Loan,Active,9.89,8
13157,Personal,885337.98,3401.91,1,446,Education Loan,Closed,12.03,10
18292,Auto,375534.83,20213.38,0,361,Education Loan,Active,14.71,11
7361,Home,191993.5,4614.8,0,327,Home Loan,Closed,13.7,4
10342,Personal,703492.54,19897.14,0,650,Education Loan,Active,7.18,15
24860,Home,250628.51,10551.43,1,825,Personal Loan,Active,8.33,7
23172,Home,243125.23,17393.51,1,462,Personal Loan,Active,14.65,18
8804,Personal,412425.84,13777.22,1,628,Auto Loan,Closed,7.45,10
12955,Auto,505425.7,17543.96,0,443,Business Loan,Closed,8.92,4
23807,Personal,71598.33,17816.95,0,533,Personal Loan,Closed,14.83,17
3389,Home,860987.26,12979.47,1,456,Business Loan,Closed,13.62,14
13117,Auto,725628.22,20715.01,0,541,Education Loan,Active,14.53,3
16659,Education,539286.2,8500.66,1,849,Personal Loan,Active,9.01,10
17105,Auto,598288.19,4647.5,0,334,Education Loan,Closed,9.72,17
20122,Personal,561546.67,23785.12,1,468,Personal Loan,Closed,10.09,20
24147,Home,788667.68,2126.48,0,724,Auto Loan,Closed,13.71,2
7936,Auto,406837.46,12585.41,1,379,Auto Loan,Closed,14.9,6
11451,Auto,440139.05,16674.98,0,722,Business Loan,Active,10.99,11
3630,Education,334474.29,13918.88,0,560,Business Loan,Active,8.88,14
19649,Home,314330.37,22591.19,1,601,Personal Loan,Closed,9.49,15
15963,Education,902946.13,7113.03,0,673,Business Loan,Active,11.03,19
15282,Auto,487646.89,16395.23,1,795,Home Loan,Closed,8.25,6
3115,Education,208526.66,18139.92,0,416,Personal Loan,Active,9.16,2
8008,Home,555990.95,20371.51,1,576,Personal Loan,Closed,7.88,15
22464,Personal,107802.85,15065.87,0,549,Personal Loan,Active,8.2,15
17891,Education,883422.53,9191.06,0,793,Business Loan,Active,12.92,5
11216,Home,766660.27,21237.75,0,451,Home Loan,Active,11.46,18
21340,Auto,177603.06,18389.88,1,409,Personal Loan,Closed,9.6,13
2035,Education,341514.05,13795.25,0,743,Personal Loan,Active,12.27,4
13874,Auto,71302.92,1920.27,1,714,Education Loan,Active,7.26,3
15429,Education,495507.64,12056.53,0,456,Home Loan,Closed,10.02,20
10007,Home,268690.62,21532.44,0,818,Business Loan,Active,12.68,13
19603,Education,793527.46,13493.37,0,379,Auto Loan,Active,8.5,15
3435,Education,683655.25,24472.62,0,838,Education Loan,Active,13.34,2
14019,Education,843165.84,1586.86,1,407,Auto Loan,Closed,9.62,15
9893,Auto,261968.83,5751.78,1,685,Home Loan,Active,13.43,10
3395,Auto,318227.08,15370.14,1,746,Personal Loan,Active,7.4,12
20401,Education,300516.95,21147.01,0,816,Business Loan,Closed,14.74,2
7192,Education,481266.87,19994.76,0,710,Home Loan,Closed,8.59,13
4504,Education,101066.72,6461.21,1,615,Auto Loan,Closed,11.04,15
24157,Home,562986.74,21790.4,0,666,Auto Loan,Active,12.48,4
5690,Home,716952.83,5786.93,1,453,Education Loan,Active,10.4,4
11779,Education,888341.93,15911.5,1,446,Personal Loan,Active,10.53,3
12496,Home,773021.87,21563.2,0,300,Education Loan,Closed,7.69,8
24467,Personal,94700.06,5650.69,1,314,Personal Loan,Closed,11.23,3
23946,Personal,948559.97,18434.74,1,729,Personal Loan,Closed,7.34,17
18216,Personal,949941.08,2529.21,0,332,Personal Loan,Closed,13.99,19
15218,Home,851458.46,18665.03,1,462,Home Loan,Active,9.31,8
196,Home,802986.62,3571.17,0,446,Personal Loan,Active,10.74,11
12371,Home,763963.04,3476.95,0,605,Auto Loan,Active,14.69,14
20396,Personal,660485.09,8008.31,0,841,Business Loan,Active,9.81,10
6050,Personal,571507.68,1766.2,1,361,Education Loan,Active,14.05,13
8048,Auto,393617.27,11469.85,1,362,Auto Loan,Closed,12.93,14
8572,Education,307440.09,5403.69,0,645,Auto Loan,Closed,8.38,7
18736,Auto,894448.43,9550.6,0,303,Personal Loan,Active,13.67,16
12681,Home,142223.06,17582.08,1,563,Business Loan,Closed,11.75,19
20141,Home,868612.88,21530.98,0,582,Business Loan,Closed,11.74,2
13160,Auto,515296.37,20676.03,0,839,Business Loan,Active,10.49,18
11680,Home,123884.42,21114.32,0,649,Education Loan,Active,13.81,7
19692,Personal,912035.41,5641.54,1,727,Home Loan,Active,10.96,1
14513,Personal,688620.5,24696.35,1,367,Personal Loan,Active,13.71,13
3175,Personal,379851.41,21723.95,1,679,Auto Loan,Closed,14.46,3
1526,Personal,825761.77,14346.22,1,393,Business Loan,Active,8.26,14
10742,Education,91674.32,18501.63,1,798,Personal Loan,Active,14.93,12
1343,Auto,567806.52,8938.41,0,812,Business Loan,Closed,8.92,19
15672,Home,85477.22,7960.76,0,745,Personal Loan,Active,10.81,19
14481,Education,857244.17,11654.36,0,780,Personal Loan,Active,9.75,17
19640,Education,237592.58,17994.39,1,760,Education Loan,Closed,8.6,7
8128,Education,289595.98,20460.33,1,384,Business Loan,Active,14.59,13
13004,Auto,460174.5,7569.31,0,823,Auto Loan,Closed,11.3,10
13237,Education,918273.83,6916.6,1,412,Education Loan,Active,11.18,15
22735,Auto,974345.62,20092.71,0,600,Education Loan,Active,10.16,9
14710,Education,735958.35,17392.27,1,785,Business Loan,Active,13.05,20
18762,Personal,146426.97,24937.66,1,660,Auto Loan,Closed,10.95,17
24529,Auto,338689.84,12038.23,1,722,Home Loan,Active,8.94,7
2012,Auto,72162.89,15340.77,1,566,Education Loan,Closed,9.51,5
24294,Education,65419.57,22690.03,0,815,Home Loan,Closed,11.64,15
23303,Education,770106.5,11759.56,0,307,Education Loan,Active,12.58,11
22232,Education,819154.97,19721.14,0,791,Home Loan,Active,8.29,15
20262,Personal,307495.54,22156.52,0,819,Education Loan,Active,7.14,17
10161,Auto,497109.85,7594.01,1,760,Personal Loan,Closed,9.11,17
17802,Education,621324.02,24557.08,0,670,Education Loan,Active,8.15,8
13375,Education,703985.64,12418.21,1,758,Auto Loan,Closed,10.59,12
17895,Home,118372.88,19258.95,0,812,Education Loan,Active,11.82,7
3218,Home,764822.53,15619.11,1,594,Auto Loan,Closed,8,2
2563,Home,742686.68,20624.8,1,733,Home Loan,Active,12.03,10
2573,Auto,244258.52,22431.25,0,454,Business Loan,Active,11.36,9
15793,Home,385312.71,20950.89,1,831,Home Loan,Active,14.41,10
21284,Education,296141.27,6797.24,1,403,Business Loan,Active,12.02,1
6423,Home,511057.39,8677.63,1,528,Home Loan,Active,7.12,13
15513,Auto,592455.54,9950.89,1,339,Home Loan,Closed,12.63,6
11753,Education,99418.17,15998.39,1,529,Personal Loan,Active,12.27,18
9035,Home,84887.94,14721.34,1,506,Education Loan,Active,7.96,1
22423,Education,741862.67,9898.8,1,734,Education Loan,Closed,13.68,19
22790,Auto,127971.57,6804.43,0,830,Education Loan,Closed,14.04,18
11031,Home,138646.99,17084.75,0,340,Auto Loan,Closed,9.25,14
18864,Education,686043.53,22139.56,0,831,Business Loan,Closed,7.84,1
9753,Auto,964667.07,23691.38,0,842,Home Loan,Active,8.42,8
9302,Personal,158944.99,24653.43,0,333,Personal Loan,Closed,14.88,18
5113,Home,659902.23,15679.99,0,536,Auto Loan,Closed,12.03,1
18129,Home,68288.99,24660.9,0,458,Personal Loan,Active,7.19,10
3449,Home,665662.02,24903.39,0,421,Auto Loan,Active,13.62,11
9999,Personal,245691.51,18783.22,1,612,Education Loan,Active,11.98,10
13342,Home,645827.9,19457.14,1,808,Auto Loan,Closed,8.95,11
22772,Auto,558114.77,16804.29,0,762,Education Loan,Active,13.4,8
478,Education,553208.8,5807.66,0,357,Business Loan,Active,11.01,15
7569,Auto,289484.02,17732.71,0,603,Business Loan,Active,11.79,19
6401,Home,553594.33,9242.86,0,453,Education Loan,Closed,8.03,5
6661,Personal,618733.01,15979.63,0,557,Personal Loan,Closed,7.72,9
3765,Education,972660.54,17173.85,0,335,Auto Loan,Active,9.49,2
12321,Education,766508.52,15526.06,1,497,Home Loan,Active,14.53,3
21973,Home,978914.76,7599.89,0,813,Education Loan,Active,12.31,7
21922,Auto,472522.95,20640.14,1,649,Personal Loan,Active,14.74,14
15213,Auto,611208.36,17790.32,1,300,Auto Loan,Active,7.38,9
15177,Education,634888.89,16481.86,0,411,Personal Loan,Closed,11.32,8
7578,Personal,234178.11,10901.19,0,650,Education Loan,Closed,7.03,14
9310,Auto,586765.43,11152.26,0,646,Home Loan,Active,7.4,6
2411,Education,579193.02,8747.93,1,355,Business Loan,Active,13.76,14
14485,Personal,515628.53,3669.4,1,613,Education Loan,Closed,13.18,11
19842,Personal,568955.26,10876.23,1,531,Business Loan,Active,8.36,18
17449,Education,756519.64,14815.74,0,566,Home Loan,Active,11.08,10
9505,Education,532868.52,10748.81,0,550,Personal Loan,Closed,14.64,17
3093,Personal,711210.08,8107.62,0,685,Education Loan,Closed,8.01,5
9263,Home,446301.71,11251.49,0,647,Home Loan,Closed,9.13,6
11427,Education,289720.46,12772.35,1,354,Personal Loan,Active,8.46,16
12376,Education,853892.98,23993.62,1,788,Education Loan,Closed,12.12,8
6690,Personal,490468.04,5081.44,0,550,Education Loan,Active,8.77,14
4732,Education,582844.59,5735.86,1,621,Business Loan,Closed,7.04,1
11534,Auto,905081.13,8434.15,0,583,Home Loan,Closed,9.89,11
21893,Auto,226007.09,8578.73,1,733,Business Loan,Closed,13.1,5
10999,Home,340839.73,19299.56,1,799,Business Loan,Active,9.87,19
22680,Auto,253595.53,3866.91,1,323,Business Loan,Active,14.24,12
14505,Education,117079.62,8247.55,0,476,Auto Loan,Closed,13.25,9
9441,Personal,878654.46,22488.48,0,453,Personal Loan,Active,8.36,12
9601,Auto,648947.1,15614.91,0,717,Home Loan,Closed,14.16,1
17875,Personal,898741.99,20096.71,1,554,Personal Loan,Closed,11.72,5
2605,Home,487929.38,13134.99,0,443,Personal Loan,Closed,14.83,1
1252,Personal,542563.9,11961.35,1,428,Home Loan,Closed,13.14,17
9861,Education,549854.32,11097.19,1,811,Auto Loan,Active,8.29,10
19779,Auto,865360.3,5393.61,0,473,Auto Loan,Active,9.48,1
16683,Personal,436867.41,12805.09,0,360,Auto Loan,Closed,7.66,11
20991,Education,613766.1,14414.93,0,424,Home Loan,Active,13.13,10
19014,Education,541401.07,17486.6,0,497,Personal Loan,Closed,11.68,7
11643,Home,414750.65,6962.48,0,564,Auto Loan,Active,9.95,11
13754,Personal,266181.71,17856.17,1,628,Education Loan,Closed,8.7,19
2437,Auto,724384.17,4422.54,0,719,Home Loan,Closed,14.62,18
14510,Personal,919464.9,16475.66,1,316,Home Loan,Closed,11.59,11
13317,Home,801175.36,7330.75,0,754,Business Loan,Closed,12.84,3
20440,Education,362407.8,10565.43,0,546,Business Loan,Active,13,14
22448,Personal,867642.92,5188.53,1,569,Education Loan,Active,13.55,9
16396,Education,641230.11,4080.29,0,527,Home Loan,Active,8.22,10
2402,Auto,78021.65,9792.78,1,400,Auto Loan,Closed,10.83,3
17771,Auto,959733.77,14780.21,0,680,Home Loan,Active,8.66,20
24227,Education,446084.04,23740.24,1,832,Education Loan,Closed,13.58,2
8472,Personal,251516.96,23462.65,1,520,Personal Loan,Active,8.61,8
24355,Home,761455.6,16114.98,0,596,Education Loan,Closed,13.98,11
19734,Home,640735.15,19070.73,1,818,Auto Loan,Closed,11.89,9
20755,Personal,181009.48,10065.17,0,348,Personal Loan,Active,12.4,7
17201,Home,128528.4,21277.21,0,541,Auto Loan,Active,13.68,1
817,Education,267407.16,8239.35,0,441,Personal Loan,Closed,13.03,17
12525,Auto,964171.89,1793.9,0,754,Business Loan,Closed,9.95,19
4271,Home,963318.4,12152.64,0,844,Auto Loan,Closed,13.82,6
15631,Education,974008.68,10746.35,0,520,Personal Loan,Active,8.31,13
16397,Education,199854.56,7331.33,1,381,Business Loan,Active,9.32,15
2353,Education,55522.72,2033.44,1,752,Personal Loan,Active,7.51,14
15528,Home,677207.04,3573.61,1,832,Home Loan,Active,12.76,20
16495,Home,422868.51,10571.58,1,780,Home Loan,Closed,13.36,2
17316,Auto,600273.96,2736.29,0,759,Home Loan,Closed,10.81,13
1843,Personal,681222.84,18484.57,1,729,Education Loan,Closed,10.12,16
11263,Home,393057.12,20414.54,1,666,Education Loan,Closed,11.05,6
23428,Personal,913145.51,4772.51,0,502,Auto Loan,Closed,7.27,13
10393,Education,291710.59,6853.11,0,704,Personal Loan,Active,14,19
4968,Auto,262911.28,24852.52,1,830,Business Loan,Active,12.42,12
5411,Auto,121674.45,10952.91,0,463,Personal Loan,Active,12.96,18
16756,Home,514405.34,22218.43,1,619,Auto Loan,Active,9.4,14
22294,Auto,322572.12,6620.68,0,472,Auto Loan,Closed,13.3,2
10317,Education,62996.4,10865.66,1,567,Business Loan,Closed,12.17,14
7036,Auto,413069.28,14275.51,1,662,Auto Loan,Active,13.87,11
9719,Home,848241.67,3931.9,1,657,Home Loan,Closed,11.25,12
14158,Education,653735.06,1078.9,0,319,Business Loan,Active,11.91,7
1644,Education,724158.98,12197.48,0,463,Home Loan,Active,11.15,2
16919,Personal,578474.28,4271.76,0,772,Education Loan,Closed,13.44,15
20121,Education,319299.4,14805.63,1,529,Education Loan,Closed,10.28,18
7081,Auto,526088.72,22130.51,1,451,Auto Loan,Active,14.41,3
7047,Auto,322400.23,23145.16,0,735,Personal Loan,Closed,10.88,9
24392,Auto,726830.12,18503.27,0,823,Home Loan,Active,14.76,4
22233,Education,55241.18,24680.21,0,730,Personal Loan,Active,14.03,3
22976,Education,896644.44,5077.41,0,665,Personal Loan,Closed,8.43,11
15466,Home,287729.3,8275.63,1,514,Personal Loan,Active,12.3,4
10036,Personal,345107.55,21723.66,0,546,Auto Loan,Closed,8.56,10
8391,Home,837802.49,24192.41,1,804,Personal Loan,Closed,11.3,5
24082,Education,262461.89,19310.84,1,779,Education Loan,Active,11.34,4
10881,Home,268678.66,10454.11,0,752,Education Loan,Closed,11.41,11
19131,Home,684975.4,1929.08,1,657,Personal Loan,Closed,7.27,17
11338,Education,240020.6,2822.93,1,583,Home Loan,Closed,11.61,16
20946,Personal,577671.27,17236.5,0,739,Auto Loan,Active,7.79,4
1207,Personal,388635.25,19203.82,0,479,Business Loan,Active,8.18,9
21783,Auto,338555.5,17877.42,0,312,Business Loan,Active,13.21,11
14980,Auto,946110.86,18161.16,1,714,Home Loan,Active,9.77,20
5998,Auto,931981.08,17346.18,1,355,Personal Loan,Closed,11.53,20
20277,Personal,559736.36,11851.33,0,447,Home Loan,Active,9.8,10
17108,Education,536276.51,4510.4,1,315,Home Loan,Active,12.04,20
18215,Personal,371997.66,21985.84,0,694,Auto Loan,Closed,14.79,7
21925,Home,355354.35,22248.96,1,489,Business Loan,Active,14.05,6
24964,Home,778450.57,1932.8,0,546,Auto Loan,Closed,12,13
3264,Home,112395.78,21327.59,0,325,Home Loan,Closed,9.33,8
12108,Education,911986.29,18746.13,0,659,Home Loan,Closed,14.24,12
3263,Auto,547121.48,17937.76,1,544,Personal Loan,Active,8.59,11
6428,Auto,783147.93,6758.52,1,300,Education Loan,Active,14.72,13
476,Home,316976.22,12319.48,1,752,Education Loan,Closed,10.36,17
8045,Auto,526227.2,7199.31,0,735,Business Loan,Active,12.58,18
14938,Education,622763.71,4572.53,1,580,Home Loan,Closed,11.84,20
21319,Home,479424.46,10153.79,0,664,Education Loan,Active,9,14
13427,Home,797224.36,20346.95,0,401,Personal Loan,Closed,11.82,7
19058,Auto,496080.6,6204.05,0,460,Business Loan,Closed,8.78,16
6961,Education,948391.54,5169.67,0,605,Auto Loan,Closed,11.17,19
149,Education,687498.61,17672.94,1,387,Home Loan,Closed,7.88,5
12504,Home,631596.09,15809.72,0,814,Education Loan,Closed,12.07,13
14053,Auto,965108.92,2507.1,0,431,Business Loan,Closed,9.07,17
17877,Auto,278304.2,21594.6,1,621,Business Loan,Closed,10.99,3
6061,Home,716655.03,23064.32,0,308,Education Loan,Closed,8.06,6
3373,Education,189260.13,20675.61,1,322,Education Loan,Closed,7.47,2
21752,Auto,340913.53,22719.68,1,848,Home Loan,Closed,14.61,8
2818,Personal,777237.55,15727.01,1,513,Business Loan,Active,9.25,12
2771,Personal,252591.27,16181.67,1,617,Personal Loan,Closed,7.86,3
24887,Personal,108439.64,16725.1,0,778,Business Loan,Active,13.56,5
2740,Education,393643.44,22999.64,1,533,Business Loan,Active,10.64,20
24969,Auto,881276.07,10809.07,0,359,Business Loan,Closed,12.68,15
23981,Auto,230396.59,11895.15,0,680,Auto Loan,Active,14.48,10
15591,Education,663042.01,4762.09,0,835,Personal Loan,Closed,8.84,6
6210,Personal,879801.92,15310.42,0,603,Auto Loan,Closed,7.86,13
1466,Education,347621.08,19241.86,1,571,Home Loan,Active,9.65,5
16103,Personal,327038.61,4030.11,1,399,Education Loan,Active,13.73,18
11815,Auto,659062.73,18973.57,1,727,Auto Loan,Active,14.8,18
1150,Auto,99268.55,12145.42,1,666,Personal Loan,Active,7.62,3
16541,Home,956544.04,5476.92,0,319,Business Loan,Closed,13.5,15
5561,Home,410794.09,5012.55,0,785,Business Loan,Closed,8.73,2
11648,Home,134128.04,20206.36,1,388,Business Loan,Active,10.01,9
13116,Education,475097.73,13429.97,0,453,Home Loan,Active,11.77,19
6172,Personal,68320.61,11308.68,0,791,Business Loan,Closed,13.37,11
21124,Personal,792202.8,7446.33,1,691,Home Loan,Active,13.84,18
6852,Auto,406993.05,7113.92,1,741,Education Loan,Active,13.54,6
20104,Education,568619.42,10296.09,0,664,Business Loan,Closed,14.53,4
3221,Personal,912565.55,1154.23,0,580,Personal Loan,Closed,8.35,12
20601,Education,112770.68,24071.59,1,759,Business Loan,Closed,11.82,1
17388,Home,465299.18,17235.68,1,454,Education Loan,Active,11.03,4
22342,Home,654150.9,23303.79,1,645,Personal Loan,Closed,10.87,6
17607,Personal,375757.93,4419.41,0,697,Auto Loan,Active,14.37,16
19932,Education,516320.22,14680.87,0,603,Auto Loan,Closed,11.56,20
5380,Personal,780296.71,4252,1,491,Education Loan,Closed,12.87,14
11650,Education,972823.03,3193.31,1,575,Business Loan,Active,8.29,10
3728,Home,540409.97,7012.27,1,712,Business Loan,Closed,9.72,18
6827,Personal,386621.17,17770.59,0,620,Home Loan,Closed,12.85,14
15564,Auto,197200.13,20236.53,0,766,Education Loan,Active,14.92,7
2462,Personal,588986.2,12482.7,1,594,Home Loan,Active,14.49,9
22228,Home,158426.36,21454.82,0,652,Personal Loan,Closed,7.16,8
23498,Education,539838.86,5430.25,0,430,Business Loan,Closed,14.97,12
17812,Auto,344876.85,22589.6,0,374,Home Loan,Closed,8.37,10
1999,Auto,346531.02,12579.1,0,782,Education Loan,Closed,12.12,11
3869,Home,249445.83,16145.93,0,618,Education Loan,Active,8.37,6
14239,Education,249606.53,12202.19,1,367,Education Loan,Closed,13.63,8
7126,Home,287469.7,23395.69,1,463,Home Loan,Active,10.84,11
15208,Education,332967.94,4729.66,0,612,Personal Loan,Active,7.79,12
20747,Home,497360.65,6471.49,0,445,Auto Loan,Closed,7.88,8
19012,Home,950956.02,9692.28,1,761,Business Loan,Active,12.73,18
5231,Auto,345275.38,20012.08,0,508,Personal Loan,Closed,10.76,7
3142,Auto,414488.06,18983.37,0,388,Education Loan,Closed,12.7,19
11341,Home,339134.39,23818.03,1,687,Auto Loan,Closed,11.59,15
15076,Education,487138.94,9269.31,1,535,Auto Loan,Active,7.61,20
